Name,Highway,Highway_Stress,MaxSpeed,MaxSpeed_Stress,Lanes,Lanes_Stress,Stress_Level,Geometry
Missouri Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.593951 42.23192, -85.5939289 42.2336636, -85.593928 42.233732)"
Dakota Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.596155 42.231905, -85.5961356 42.2301798, -85.5961368 42.2300868)"
Dakota Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.596155 42.231905, -85.596157 42.233606, -85.5961614 42.2336598, -85.596167 42.233727)"
Utah Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.59837 42.2319, -85.5983588 42.2301819, -85.5983658 42.2300817)"
Utah Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.59837 42.2319, -85.598393 42.2336553, -85.598394 42.233728)"
Windemere Street,residential,1,25,2,2,2,2,"LINESTRING (-85.605942 42.215529, -85.60594 42.216445)"
Missouri Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.5939448 42.2300848, -85.5939426 42.2301853, -85.5939446 42.2305728, -85.5939453 42.2307217, -85.593951 42.23192)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5939448 42.2300848, -85.5941038 42.2300861, -85.5946118 42.2300903, -85.5950383 42.2300863)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5939448 42.2300848, -85.5936422 42.2300848, -85.5934692 42.2300848, -85.5933367 42.2300848, -85.5932748 42.2300848, -85.5928221 42.2300849)"
Sussex Street,residential,1,25,2,2,2,2,"LINESTRING (-85.604701 42.2208165, -85.604706 42.221924)"
Windemere Street,residential,1,25,2,2,2,2,"LINESTRING (-85.60594 42.216445, -85.605942 42.215529)"
Windemere Street,residential,1,25,2,2,2,2,"LINESTRING (-85.60594 42.216445, -85.605945 42.216886)"
"['Castlewood Avenue', 'Cromwell Street']",residential,1,25,2,2,2,2,"LINESTRING (-85.60594 42.216445, -85.604996 42.216438, -85.6048101 42.2164399, -85.6047489 42.2164695, -85.604723 42.2165114, -85.604739 42.217007)"
Avon Street,residential,1,25,2,2,2,2,"LINESTRING (-85.6035648 42.2300552, -85.603561 42.2299361, -85.6035601 42.2299087, -85.603541 42.229299, -85.603571 42.229148, -85.6036408 42.2289954, -85.6036665 42.2288805)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6035648 42.2300552, -85.6039978 42.2300556, -85.6043115 42.2300559, -85.6043484 42.2300557, -85.6044951 42.230056)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6035648 42.2300552, -85.6033954 42.2300547, -85.6029903 42.2300536, -85.6028794 42.2300533, -85.6027799 42.230053, -85.6018822 42.2300504, -85.6016945 42.2300499)"
Brent Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.6036665 42.2288805, -85.604502 42.228529)"
Avon Street,residential,1,25,2,2,2,2,"LINESTRING (-85.6036665 42.2288805, -85.6036331 42.2287818, -85.603524 42.228589, -85.603513 42.2285, -85.603526 42.22668, -85.603505 42.226436, -85.603442 42.226142, -85.603444 42.226089, -85.603457 42.22604, -85.603509 42.225974, -85.6035791 42.2259204, -85.6035997 42.2258413)"
Avon Street,residential,1,25,2,2,2,2,"LINESTRING (-85.6036665 42.2288805, -85.6036408 42.2289954, -85.603571 42.229148, -85.603541 42.229299, -85.6035601 42.2299087, -85.603561 42.2299361, -85.6035648 42.2300552)"
Greenspire Drive,residential,1,32,3,1,1,2,"LINESTRING (-85.6271862 42.1963793, -85.6271673 42.1964575, -85.627137 42.1965834, -85.6271177 42.1966876, -85.6271199 42.1968451, -85.6271212 42.1969064, -85.627079 42.1969945, -85.627033 42.1971181, -85.6270242 42.1972039, -85.6270391 42.1973126, -85.6270702 42.1974254, -85.6270836 42.1974739, -85.6270363 42.1975475)"
Greenspire Drive,residential,1,32,3,2,2,2,"LINESTRING (-85.6271862 42.1963793, -85.6270121 42.1959209, -85.6268817 42.1955776, -85.6268422 42.1954701, -85.6268357 42.1953744, -85.6268257 42.195279, -85.6268268 42.1951292, -85.6268277 42.1950194, -85.6268279 42.1949863, -85.6268661 42.1947499, -85.6268945 42.1946678, -85.6269272 42.1945988, -85.6269939 42.1945186, -85.6270844 42.1944558, -85.6271499 42.1944254, -85.6271756 42.1944187, -85.6272006 42.1944121, -85.6272375 42.1944024, -85.6273211 42.1943796, -85.6274144 42.1943684, -85.627747 42.194353, -85.62794 42.19434, -85.6280937 42.194317, -85.62816 42.1942993, -85.6282168 42.1942711, -85.6282949 42.1942238, -85.6283662 42.1941716, -85.6284443 42.1941099, -85.6284544 42.1941006, -85.6285263 42.1940342, -85.6285792 42.1939764, -85.6286343 42.1939062)"
Bellaire Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.607049 42.226466, -85.6071591 42.2264655, -85.610223 42.226453)"
Surrey Street,residential,1,25,2,2,2,2,"LINESTRING (-85.607049 42.226466, -85.6070675 42.2256843, -85.607069 42.22562)"
Surrey Street,residential,1,25,2,2,2,2,"LINESTRING (-85.607049 42.226466, -85.607045 42.226668, -85.607029 42.22675, -85.606976 42.226836, -85.606876 42.226918, -85.606795 42.226972, -85.606547 42.227048, -85.606447 42.227065, -85.606287 42.227074, -85.6058935 42.2270636, -85.605755 42.22706)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5983658 42.2300817, -85.5986861 42.2300808)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5983658 42.2300817, -85.5972588 42.2300778)"
Utah Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.5983658 42.2300817, -85.5983588 42.2301819, -85.59837 42.2319)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6074861 42.230057, -85.6070261 42.230055)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6074861 42.230057, -85.6081269 42.2300595, -85.6081717 42.2300597)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5961368 42.2300868, -85.5954038 42.2300828)"
Dakota Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.5961368 42.2300868, -85.5961356 42.2301798, -85.596155 42.231905)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5961368 42.2300868, -85.5966589 42.2300826, -85.5972588 42.2300778)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.617206 42.2301407, -85.617313 42.2301417, -85.6177301 42.2301457, -85.6182821 42.230151, -85.6184661 42.230151, -85.6194664 42.2301726)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.617206 42.2301407, -85.6157866 42.2301252, -85.6142283 42.2300846, -85.6141706 42.2300831, -85.6139761 42.230078)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6194664 42.2301726, -85.6207094 42.2301756)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6194664 42.2301726, -85.6184661 42.230151, -85.6182821 42.230151, -85.6177301 42.2301457, -85.617313 42.2301417, -85.617206 42.2301407)"
West Milham Road,tertiary,1,32,3,1,1,2,"LINESTRING (-85.6474394 42.2302439, -85.6475911 42.2302786, -85.6476816 42.2302746, -85.6478288 42.230268, -85.6479622 42.2302467, -85.6480131 42.2302458, -85.648062 42.2302493, -85.6481657 42.2302739)"
Regina Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.6057702 42.2241062, -85.6060468 42.2240564, -85.606234 42.224071, -85.606352 42.224082, -85.606507 42.22412, -85.6066415 42.2241804, -85.606732 42.224221)"
"['Avon Street', 'Edington Street']",residential,1,25,2,2,2,2,"LINESTRING (-85.6035997 42.2258413, -85.603581 42.2257899, -85.603569 42.225757, -85.603551 42.225708, -85.603537 42.225628, -85.603511 42.223792, -85.603503 42.223577, -85.603513 42.223495, -85.60355 42.223425, -85.603605 42.22336, -85.603676 42.22331, -85.603731 42.223281, -85.60387 42.223239, -85.603958 42.22323, -85.604516 42.2232173, -85.604617 42.223215)"
Avon Street,residential,1,25,2,2,2,2,"LINESTRING (-85.6035997 42.2258413, -85.6035791 42.2259204, -85.603509 42.225974, -85.603457 42.22604, -85.603444 42.226089, -85.603442 42.226142, -85.603505 42.226436, -85.603526 42.22668, -85.603513 42.2285, -85.603524 42.228589, -85.6036331 42.2287818, -85.6036665 42.2288805)"
Warwick Street,residential,1,25,2,2,2,2,"LINESTRING (-85.6035997 42.2258413, -85.6037255 42.2258279, -85.603753 42.225825, -85.603876 42.225809, -85.604255 42.225797, -85.6056833 42.2257886, -85.6057736 42.2257881)"
Kilgore Service Road,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5600588 42.243089, -85.5602318 42.2430903)"
"['Kilgore Service Road', 'East Kilgore Road']",tertiary,1,32,3,2,2,2,"LINESTRING (-85.5600588 42.243089, -85.5599386 42.2430943, -85.5598946 42.243095, -85.5597954 42.2431051, -85.5596823 42.2431265, -85.5595875 42.2431614, -85.5595414 42.2431874, -85.5594954 42.2432133, -85.5594266 42.2432876, -85.559392 42.2433463, -85.5593662 42.2434134, -85.5593483 42.2435213, -85.5593322 42.2437899, -85.5593243 42.2439517, -85.559306 42.2440478, -85.5592705 42.2441299, -85.5592069 42.2442264, -85.5591485 42.2443033, -85.5590876 42.2443729, -85.5590213 42.2444338, -85.5589232 42.2445034, -85.5585134 42.2447643, -85.5583873 42.2448376, -85.5582464 42.2449033, -85.5580913 42.2449572, -85.5579557 42.2449889, -85.5578797 42.245006, -85.5577468 42.2450264, -85.5576647 42.2450333, -85.5575438 42.2450379, -85.5573917 42.2450377, -85.5571011 42.2450371, -85.5567258 42.2450363, -85.5561843 42.2450351, -85.5557006 42.245034, -85.5556112 42.2450331, -85.5553902 42.2450308, -85.55375 42.2450217, -85.5513053 42.2450086, -85.5505249 42.2450216, -85.5495154 42.2450223, -85.5491686 42.2450173, -85.5482546 42.2450074, -85.5482291 42.2450071, -85.5481466 42.2450063, -85.5458672 42.245011, -85.5457746 42.2450112, -85.545442 42.2450069, -85.5449568 42.2450061, -85.5447158 42.2450057, -85.5432819 42.2450034)"
South Westnedge Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.5896222 42.2361984, -85.5896163 42.2356026)"
South Westnedge Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.5895921 42.2377116, -85.5896041 42.2371396, -85.5896019 42.2370937, -85.5895442 42.2370116)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6341088 42.2302301, -85.6344331 42.2302299)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6341088 42.2302301, -85.6325621 42.2302339, -85.6303643 42.2302393)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5911861 42.2300938, -85.5917338 42.2300938)"
West Milham Road,tertiary,1,35,3,2,2,2,"LINESTRING (-85.5911861 42.2300938, -85.5911038 42.2300584, -85.5908044 42.2300572, -85.5903321 42.230121)"
West Milham Road,tertiary,1,35,3,7,4,3,"LINESTRING (-85.5903321 42.230121, -85.5897933 42.2301221, -85.589768 42.2301221, -85.5895216 42.2301246)"
West Milham Road,tertiary,1,35,3,3,3,2,"LINESTRING (-85.5903321 42.230121, -85.5905046 42.2301625, -85.5905862 42.230175, -85.5907809 42.2301669, -85.5910714 42.2301489, -85.5911861 42.2300938)"
Constitution Boulevard,tertiary,1,35,3,2,2,2,"LINESTRING (-85.6015554 42.2272743, -85.6015173 42.2271385)"
Constitution Boulevard,tertiary,1,35,3,2,2,2,"LINESTRING (-85.6013361 42.2271363, -85.6013653 42.2272693)"
Milham Woods Court,residential,1,32,3,2,2,2,"LINESTRING (-85.6081887 42.2282407, -85.6081729 42.2299308, -85.6081727 42.2299484, -85.6081717 42.2300597)"
Constitution Boulevard,tertiary,1,35,3,2,2,2,"LINESTRING (-85.6015173 42.2271385, -85.60132 42.22647, -85.601204 42.22613, -85.601102 42.225662, -85.601017 42.225163, -85.6010105 42.2238906, -85.60101 42.223793)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6344331 42.2302299, -85.6358106 42.2302392)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6344331 42.2302299, -85.6341088 42.2302301)"
"['Ashford Trail', 'Oakland Farms Trail']",residential,1,32,3,2,2,2,"LINESTRING (-85.6137966 42.1733766, -85.6139781 42.1733766, -85.6142467 42.1733766, -85.6144358 42.1734084, -85.6145991 42.1734912, -85.6148827 42.1736759, -85.6150718 42.1737333, -85.6152866 42.1737524, -85.6179607 42.1737586, -85.6188119 42.1737611, -85.6191533 42.1737699, -85.6192058 42.1738088, -85.6192201 42.173938, -85.6192201 42.1746173, -85.6192535 42.1749039, -85.6193013 42.1750666, -85.6192774 42.1751303, -85.6191628 42.175194, -85.6187713 42.1754381, -85.6185613 42.1755107, -85.6181674 42.175539, -85.6174188 42.1755441, -85.6147709 42.1755519, -85.6146687 42.1755474, -85.6145939 42.17554, -85.6144917 42.1755156, -85.6144008 42.1755003, -85.6143203 42.1754963, -85.6137916 42.1755036)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6152756 42.1902921, -85.6153061 42.1901489, -85.6153105 42.1901281)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6152756 42.1902921, -85.6152576 42.1903708, -85.6150951 42.1907234)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6153105 42.1901281, -85.615314 42.1900717, -85.6153338 42.1897572, -85.6154094 42.1895545, -85.6154873 42.1894169)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6153105 42.1901281, -85.6153061 42.1901489, -85.6152756 42.1902921)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6150951 42.1907234, -85.6149263 42.1906803, -85.6147516 42.1906759, -85.614589 42.190706, -85.6145043 42.1907595, -85.6144537 42.190844, -85.614478 42.1909477, -85.6145649 42.1910192, -85.6146856 42.1910419, -85.6148177 42.1910265, -85.6150017 42.1909178, -85.6150951 42.1907234)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6150951 42.1907234, -85.6150017 42.1909178, -85.6148177 42.1910265, -85.6146856 42.1910419, -85.6145649 42.1910192, -85.614478 42.1909477, -85.6144537 42.190844, -85.6145043 42.1907595, -85.614589 42.190706, -85.6147516 42.1906759, -85.6149263 42.1906803, -85.6150951 42.1907234)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6150951 42.1907234, -85.6152576 42.1903708, -85.6152756 42.1902921)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6154873 42.1894169, -85.6156481 42.1892568, -85.6158228 42.189149, -85.6161197 42.1890369, -85.6162383 42.1890066)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6154873 42.1894169, -85.6154094 42.1895545, -85.6153338 42.1897572, -85.615314 42.1900717, -85.6153105 42.1901281)"
Gray Oaks Cove,residential,1,32,3,2,2,2,"LINESTRING (-85.6154873 42.1894169, -85.6154567 42.189404, -85.6152322 42.1893095, -85.6151223 42.1892757, -85.615034 42.189258, -85.6149554 42.1892498, -85.6148781 42.1892494, -85.6148262 42.1892559, -85.614784 42.1892714, -85.614752 42.1892917, -85.61473 42.1893049)"
Gray Oaks Cove,residential,1,32,3,2,2,2,"LINESTRING (-85.61473 42.1893049, -85.614752 42.1892917, -85.614784 42.1892714, -85.6148262 42.1892559, -85.6148781 42.1892494, -85.6149554 42.1892498, -85.615034 42.189258, -85.6151223 42.1892757, -85.6152322 42.1893095, -85.6154567 42.189404, -85.6154873 42.1894169)"
Gray Oaks Cove,residential,1,32,3,1,1,2,"LINESTRING (-85.61473 42.1893049, -85.6146919 42.1892924, -85.6146516 42.1892858, -85.6146106 42.189289, -85.6145731 42.1893016, -85.6145429 42.1893224, -85.6145231 42.1893492, -85.6145158 42.189381, -85.6145233 42.1894127, -85.6145445 42.1894409, -85.6145773 42.1894621, -85.6146177 42.189474, -85.6146611 42.1894753, -85.6147027 42.1894657, -85.6147375 42.1894464, -85.6147617 42.1894196, -85.6147722 42.1893901, -85.6147696 42.1893596, -85.6147541 42.1893313, -85.61473 42.1893049)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6162383 42.1890066, -85.6162885 42.1889937, -85.6165505 42.1889808, -85.6171792 42.1890023, -85.6173888 42.1889808, -85.6175984 42.1889075, -85.617773 42.1888126, -85.6179302 42.1886659, -85.6180234 42.1884804, -85.6180632 42.1882333)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6162383 42.1890066, -85.6161197 42.1890369, -85.6158228 42.189149, -85.6156481 42.1892568, -85.6154873 42.1894169)"
Silver Oak Cove,residential,1,32,3,2,2,2,"LINESTRING (-85.6162383 42.1890066, -85.6162298 42.1889813, -85.6161669 42.1887928, -85.6161387 42.188743, -85.6160986 42.1886966, -85.6158988 42.1884991, -85.6158622 42.1884523, -85.615827 42.1884109, -85.61581 42.1883866)"
"['Hollow Creek Trail', 'Oakland Hills Circle']",residential,1,32,3,2,2,2,"LINESTRING (-85.6180632 42.1882333, -85.6181339 42.1878156, -85.6181298 42.1876642, -85.6181078 42.1875515, -85.6180435 42.1874259, -85.6179571 42.1873059)"
Oakland Hills Circle,residential,1,32,3,2,2,2,"LINESTRING (-85.6180632 42.1882333, -85.6180234 42.1884804, -85.6179302 42.1886659, -85.617773 42.1888126, -85.6175984 42.1889075, -85.6173888 42.1889808, -85.6171792 42.1890023, -85.6165505 42.1889808, -85.6162885 42.1889937, -85.6162383 42.1890066)"
Shady Oak Cove,residential,1,32,3,2,2,2,"LINESTRING (-85.6180632 42.1882333, -85.6179892 42.1882311, -85.6177572 42.1882244, -85.617359 42.1882342, -85.6173134 42.1882419, -85.6172679 42.1882563, -85.6172045 42.1882917)"
Shady Oak Cove,residential,1,32,3,2,2,2,"LINESTRING (-85.6172045 42.1882917, -85.6172679 42.1882563, -85.6173134 42.1882419, -85.617359 42.1882342, -85.6177572 42.1882244, -85.6179892 42.1882311, -85.6180632 42.1882333)"
Shady Oak Cove,residential,1,32,3,1,1,2,"LINESTRING (-85.6172045 42.1882917, -85.6171688 42.1882729, -85.6171298 42.1882643, -85.6170884 42.1882656, -85.6170536 42.1882749, -85.6170192 42.1882912, -85.6169984 42.1883139, -85.6169841 42.1883429, -85.6169832 42.188374, -85.6169922 42.1884054, -85.6170147 42.1884322, -85.6170525 42.1884582, -85.6171014 42.1884698, -85.617159 42.1884638, -85.6172062 42.1884369, -85.6172322 42.1884132, -85.6172439 42.1883819, -85.6172421 42.1883494, -85.6172251 42.188313, -85.6172045 42.1882917)"
Constitution Boulevard,tertiary,1,35,3,2,2,2,"LINESTRING (-85.60101 42.223793, -85.601011 42.222848, -85.601029 42.222458, -85.601051 42.222313, -85.601098 42.222165, -85.601199 42.221896)"
East Milham Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.5794409 42.2301361, -85.5796221 42.2301342, -85.5798485 42.2301376, -85.5799059 42.2301385)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.5600933 42.1992789, -85.5601032 42.1992402)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.5600933 42.1992789, -85.5600856 42.1995173, -85.5600745 42.1998656, -85.5600682 42.2000617)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.5600682 42.2000617, -85.560063 42.2002219)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.5600682 42.2000617, -85.5600745 42.1998656, -85.5600856 42.1995173, -85.5600933 42.1992789)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6303643 42.2302393, -85.6303101 42.2302394)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6303643 42.2302393, -85.6325621 42.2302339, -85.6341088 42.2302301)"
West Milham Road,tertiary,1,32,3,5,3,2,"LINESTRING (-85.6303101 42.2302394, -85.6303643 42.2302393)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6303101 42.2302394, -85.6302574 42.2302395)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6302574 42.2302395, -85.6303101 42.2302394)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6302574 42.2302395, -85.6288978 42.2302411, -85.6288484 42.2302412, -85.6287051 42.2302414)"
South Westnedge Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.5896108 42.2352727, -85.5896089 42.2348219, -85.5896035 42.2347604, -85.5895938 42.2347045, -85.5895804 42.2346496, -85.5895361 42.2344784, -85.58952 42.2344228, -85.589508 42.23436)"
East Milham Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.573853 42.2301212, -85.5737025 42.2300954, -85.5735916 42.2300763, -85.5728253 42.2300228, -85.5721235 42.2299961, -85.571365 42.2299846, -85.5700105 42.2299846)"
East Milham Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5683644 42.2299846, -85.5664849 42.2299775, -85.5642802 42.2299807, -85.5634872 42.2299871, -85.563107 42.2300014)"
East Milham Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5700105 42.2299846, -85.5683644 42.2299846)"
East Milham Avenue,tertiary_link,3,32,3,1,1,2,"LINESTRING (-85.5700105 42.2299846, -85.569706 42.2300439, -85.5693112 42.230084, -85.5685564 42.2300878)"
East Milham Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5685572 42.2301577, -85.5705282 42.2301604, -85.5712823 42.2301615, -85.5729505 42.2301638, -85.5735132 42.2301646, -85.5737037 42.2301403, -85.573853 42.2301212)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589531 42.2396278, -85.5894691 42.2397367, -85.589456 42.2397848, -85.5894484 42.2398421, -85.5894482 42.2402082, -85.5894481 42.2403668, -85.5894481 42.2404105, -85.589448 42.2405188)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589531 42.2396278, -85.5895263 42.239313, -85.589523 42.2390976, -85.589521 42.238965, -85.5895255 42.2387618)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589635 42.2418282, -85.5896255 42.2410418, -85.5896216 42.240711, -85.5896213 42.2406873, -85.5896192 42.2405156)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.5894599 42.2418261, -85.5894771 42.2431555, -85.5894817 42.2432421, -85.5894935 42.2434653, -85.5895173 42.2439134, -85.589612 42.2439947)"
Yellow Brick Road,unclassified,1,25,2,2,2,2,"LINESTRING (-85.5645235 42.2355737, -85.5629511 42.2356874, -85.5629261 42.2356922, -85.5627442 42.2357268, -85.5625384 42.2357981, -85.5624964 42.2358236, -85.562226 42.235988, -85.56215 42.236015, -85.562058 42.236038, -85.561965 42.236047, -85.561761 42.236052, -85.5616421 42.2360507, -85.5612849 42.2360469, -85.5603475 42.236037, -85.560161 42.236035)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.5895255 42.2387618, -85.589521 42.238965, -85.589523 42.2390976, -85.5895263 42.239313, -85.589531 42.2396278)"
South Westnedge Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.5895255 42.2387618, -85.5895465 42.2387067, -85.5895652 42.2386447, -85.5895791 42.2385795, -85.5895876 42.2385035, -85.589588 42.2384242)"
Trade Centre Way,residential,1,32,3,1,1,2,"LINESTRING (-85.5895255 42.2387618, -85.5897522 42.2387559, -85.5902645 42.2387425, -85.5904802 42.238742, -85.590782 42.2387369, -85.591191 42.2387301, -85.591301 42.2387201, -85.591419 42.2386983, -85.5915289 42.2386645)"
Trade Centre Way,residential,1,32,3,1,1,2,"LINESTRING (-85.5915289 42.2386645, -85.5914002 42.2386745, -85.591309 42.2386784, -85.5912449 42.2386784, -85.5911642 42.2386745, -85.5908318 42.2386705, -85.5907594 42.2386665, -85.5906706 42.2386526, -85.5905768 42.2386328, -85.5904939 42.2386169, -85.5904215 42.2386089, -85.590325 42.238605, -85.5899008 42.238605, -85.5898418 42.238603, -85.589802 42.238597, -85.5897549 42.2385836, -85.5897135 42.2385672, -85.5896813 42.2385474, -85.5896541 42.2385196, -85.589588 42.2384242)"
South Westnedge Avenue,secondary,2,32,3,3,3,3,"LINESTRING (-85.5894464 42.2377524, -85.58945 42.2379066)"
South Westnedge Avenue,secondary,2,32,3,3,3,3,"LINESTRING (-85.5894454 42.2374329, -85.5894464 42.2377524)"
South Westnedge Avenue,secondary,2,32,3,3,3,3,"LINESTRING (-85.589445 42.2358073, -85.5894454 42.2364594, -85.5895442 42.2365417)"
South Westnedge Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.589588 42.2384242, -85.5895921 42.2377116)"
East Centre Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5447655 42.2009288, -85.5428735 42.2009629, -85.5421364 42.2009765, -85.5420325 42.2009841, -85.5419359 42.2010057, -85.5418329 42.2010238, -85.5417401 42.2010373)"
East Centre Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5505393 42.2009571, -85.5523749 42.2009814, -85.5562004 42.2009974, -85.5573532 42.2009923)"
East Centre Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5467524 42.2009814, -85.5483438 42.2009289, -85.5505393 42.2009571)"
East Centre Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5447724 42.2010387, -85.5455646 42.2010248, -85.5467524 42.2009814)"
East Centre Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5573532 42.2009923, -85.5588039 42.200986, -85.559824 42.2009455, -85.5599135 42.200942, -85.56004 42.200937)"
West Milham Road,tertiary,1,32,3,1,1,2,"LINESTRING (-85.6481247 42.230117, -85.6480696 42.2301449, -85.6479928 42.230176, -85.6479411 42.2301861, -85.6478794 42.2301956, -85.6478669 42.2301968, -85.6477798 42.2302055, -85.6477127 42.2302081, -85.6476441 42.2302111, -85.6475803 42.2302134, -85.6474394 42.2302439)"
East Centre Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.5417401 42.2010373, -85.5416138 42.2010387, -85.5412942 42.2010434, -85.5407415 42.2010475, -85.5407157 42.2010477, -85.54054 42.201049)"
East Centre Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5417401 42.2010373, -85.5418331 42.2010435, -85.5419196 42.2010535, -85.5419861 42.2010654, -85.5420613 42.201071, -85.5421284 42.2010746, -85.5430382 42.2010613, -85.5431409 42.20106, -85.5447724 42.2010387)"
Silver Oak Cove,residential,1,32,3,2,2,2,"LINESTRING (-85.61581 42.1883866, -85.615827 42.1884109, -85.6158622 42.1884523, -85.6158988 42.1884991, -85.6160986 42.1886966, -85.6161387 42.188743, -85.6161669 42.1887928, -85.6162298 42.1889813, -85.6162383 42.1890066)"
Silver Oak Cove,residential,1,32,3,1,1,2,"LINESTRING (-85.61581 42.1883866, -85.615843 42.1883701, -85.6158709 42.1883402, -85.6158895 42.1883112, -85.6158967 42.1882721, -85.6158809 42.1882388, -85.6158509 42.1882127, -85.6158153 42.1882002, -85.6157777 42.188192, -85.6157354 42.188192, -85.6156989 42.1882014, -85.6156692 42.1882254, -85.6156487 42.1882565, -85.6156382 42.1882799, -85.6156411 42.188305, -85.6156528 42.1883347, -85.6156715 42.1883547, -85.6157035 42.1883703, -85.6157588 42.1883896, -85.61581 42.1883866)"
Hollow Creek Trail,residential,1,32,3,2,2,2,"LINESTRING (-85.6145402 42.1877159, -85.6142986 42.1877272, -85.6137783 42.1877392)"
